[0.e+00 0.e+00 1.e+00 1.e+27]
[2.00000000e+00 1.29093071e+23 2.00000000e+00 6.03000000e+22]
[1.0000000e+00 1.0004568e+23 1.0000000e+00 1.0004568e+23]
[1.00000000e+00 1.00041973e+23 1.00000000e+00 1.00041973e+23]
[2.00000000e+00 1.74961948e+23 1.00000000e+00 5.00000000e+22]
[1.00000000e+00 1.00005172e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.00000796e+23 0.00000000e+00 0.00000000e+00]
[1.e+00 1.e+23 1.e+00 1.e+23]
[1.e+00 1.e+23 0.e+00 0.e+00]
[1.e+00 1.e+23 0.e+00 0.e+00]
[1.e+00 1.e+23 0.e+00 0.e+00]
[1.e+00 1.e+23 1.e+00 1.e+23]
[1.e+00 1.e+23 0.e+00 0.e+00]
[1.00000000e+00 9.86953339e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 9.85585495e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 9.79552538e+22 1.00000000e+00 9.79552538e+22]
[1.00000000e+00 9.71842854e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.18176841e+23 1.00000000e+00 1.18176841e+23]
[1.0000000e+00 1.1828962e+23 4.0000000e+00 1.1828962e+23]
[1.00000000e+00 1.18793526e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.2179772e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.21579037e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.21468026e+22 1.00000000e+00 5.21468026e+22]
[2.00000000e+00 9.76865397e+22 1.00000000e+00 9.00000000e+22]
[1.0000000e+00 5.2067615e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.19968698e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.19259492e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.18481671e+22 1.00000000e+00 5.18481671e+22]
[1.00000000e+00 5.18162591e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.65815289e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.63900804e+23 0.00000000e+00 0.00000000e+00]
[3.0000000e+00 3.5433577e+23 1.0000000e+00 1.2000000e+22]
[2.00000000e+00 2.13290012e+23 1.00000000e+00 1.00000000e+23]
[2.00000000e+00 1.67904355e+23 1.00000000e+00 5.00000000e+21]
[6.00000000e+00 1.77881228e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.60723146e+23 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 3.80684535e+23 1.00000000e+00 2.50000000e+23]
[1.00000000e+00 1.60164687e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.58739949e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.57795018e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.57022666e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.58147129e+23 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 3.5823741e+23 1.0000000e+00 2.0000000e+23]
[2.00000000e+00 5.05771152e+23 1.00000000e+00 5.05771152e+23]
[1.00000000e+00 1.54628578e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.53918787e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.24183707e+22 0.00000000e+00 0.00000000e+00]
[1.000e+00 5.246e+22 0.000e+00 0.000e+00]
[2.00000000e+00 9.75866942e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.83421036e+23 1.00000000e+00 2.30000000e+23]
[3.00000000e+00 5.45682635e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.54105189e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.53814411e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.50257151e+22 1.00000000e+00 5.50257151e+22]
[1.0e+00 5.5e+22 0.0e+00 0.0e+00]
[1.00000000e+00 5.49854378e+22 0.00000000e+00 0.00000000e+00]
[1.000000e+00 5.492284e+22 0.000000e+00 0.000000e+00]
[1.00000000e+00 5.48904913e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.47702581e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.47131612e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.43711732e+22 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 6.68674719e+22 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 5.3878035e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.37765788e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.37437763e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.34882381e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.34320761e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.34023057e+22 0.00000000e+00 0.00000000e+00]
[5.00000000e+00 2.89733401e+23 1.00000000e+00 2.79794740e+23]
[1.00000000e+00 5.33525573e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.31715532e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.31256044e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.29859391e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.29361317e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.28511448e+22 1.00000000e+00 5.28511448e+22]
[1.00000000e+00 5.27746915e+22 0.00000000e+00 0.00000000e+00]
[1.00e+00 5.25e+22 0.00e+00 0.00e+00]
[3.00000000e+00 7.46489821e+23 1.00000000e+00 7.46489821e+23]
[1.0000000e+00 1.5027262e+23 0.0000000e+00 0.0000000e+00]
[4.e+00 2.e+23 0.e+00 0.e+00]
[1.000e+00 1.309e+23 0.000e+00 0.000e+00]
[1.000000e+00 1.308825e+23 0.000000e+00 0.000000e+00]
[3.00000000e+00 3.09279246e+23 1.00000000e+00 1.60000000e+23]
[1.0e+00 1.3e+23 0.0e+00 0.0e+00]
[1.0e+00 1.3e+23 0.0e+00 0.0e+00]
[1.00000000e+00 1.28320457e+23 0.00000000e+00 0.00000000e+00]
[1.000000e+00 1.282275e+23 1.000000e+00 1.282275e+23]
[1.00000000e+00 1.28144339e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.27436578e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.42385717e+23 1.00000000e+00 2.00000000e+22]
[2.00000000e+00 2.25996521e+23 2.00000000e+00 1.21900000e+23]
[1.00000000e+00 1.25563351e+23 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 1.32799414e+23 1.00000000e+00 1.32799414e+23]
[4.00000000e+00 3.96931334e+23 2.00000000e+00 3.84648316e+23]
[1.00000000e+00 1.24051633e+23 1.00000000e+00 1.24051633e+23]
[1.00000000e+00 1.23982656e+23 0.00000000e+00 0.00000000e+00]
[1.00000e+00 1.23589e+23 0.00000e+00 0.00000e+00]
[1.00000000e+00 1.23538091e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.2135065e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 1.2061944e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.20587594e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.20465921e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.20169695e+23 0.00000000e+00 0.00000000e+00]
[1.0e+00 1.2e+23 0.0e+00 0.0e+00]
[1.00000000e+00 1.19892763e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.18837457e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.38671998e+23 1.00000000e+00 1.06794000e+23]
[1.00000000e+00 1.50056542e+23 1.00000000e+00 1.50056542e+23]
[1.00000e+00 1.32075e+23 0.00000e+00 0.00000e+00]
[1.00000000e+00 1.33350663e+23 0.00000000e+00 0.00000000e+00]
[1.0e+00 1.5e+23 0.0e+00 0.0e+00]
[1.0e+00 1.5e+23 0.0e+00 0.0e+00]
[1.00000000e+00 1.49789482e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.49471308e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.49136034e+23 0.00000000e+00 0.00000000e+00]
[4.0000000e+00 4.0406576e+23 1.0000000e+00 3.0000000e+23]
[1.00000000e+00 1.47762892e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.47381541e+23 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 5.69022621e+23 3.00000000e+00 4.29523287e+23]
[1.00000000e+00 1.46546704e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.45973433e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.68586269e+23 1.00000000e+00 2.20000000e+23]
[1.00000000e+00 1.45503789e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.45244694e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.44001575e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.43924925e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.43131271e+23 0.00000000e+00 0.00000000e+00]
[2.00e+00 2.33e+23 1.00e+00 1.43e+23]
[1.00000000e+00 1.41097638e+23 1.00000000e+00 1.41097638e+23]
[1.00000000e+00 1.39347658e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.37509462e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.36282725e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.73625489e+23 1.00000000e+00 1.35269078e+23]
[1.00000000e+00 1.34947461e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.33426231e+23 0.00000000e+00 0.00000000e+00]
[1.e+00 5.e+23 0.e+00 0.e+00]
[1.e+00 5.e+23 0.e+00 0.e+00]
[1.00000000e+00 4.95588738e+23 0.00000000e+00 0.00000000e+00]
[1.e+00 2.e+23 0.e+00 0.e+00]
[1.e+00 2.e+23 0.e+00 0.e+00]
[1.e+00 2.e+23 0.e+00 0.e+00]
[1.e+00 2.e+23 0.e+00 0.e+00]
[1.e+00 2.e+23 0.e+00 0.e+00]
[1.e+00 2.e+23 1.e+00 2.e+23]
[1.0000e+00 1.9998e+23 0.0000e+00 0.0000e+00]
[1.00000000e+00 1.99972609e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.99511009e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.99178305e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.96854336e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.96406575e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.94711287e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.93018322e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.92148388e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.89453428e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.87844275e+23 0.00000000e+00 0.00000000e+00]
[1.0000e+00 1.8664e+23 0.0000e+00 0.0000e+00]
[1.00000000e+00 1.85464858e+23 1.00000000e+00 1.85464858e+23]
[8.00000000e+00 1.08040138e+24 4.00000000e+00 1.07789278e+24]
[1.00000000e+00 1.81975949e+23 0.00000000e+00 0.00000000e+00]
[2.0000000e+00 2.3610599e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.78580586e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.77652017e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.7744444e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.00900897e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.76591935e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 4.02803222e+23 1.00000000e+00 2.00000000e+23]
[1.00000000e+00 2.01946756e+23 1.00000000e+00 2.01946756e+23]
[1.0000000e+00 2.1879428e+23 0.0000000e+00 0.0000000e+00]
[5.0000000e+00 3.6721737e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.17715456e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.15706082e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.1558967e+23 0.0000000e+00 0.0000000e+00]
[2.00000000e+00 2.13516991e+24 1.00000000e+00 2.13516991e+24]
[1.0000000e+00 2.1480718e+23 1.0000000e+00 2.1480718e+23]
[1.0000000e+00 2.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0986852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0986852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.0984568e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.09531108e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.07453433e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.0596172e+23 2.0000000e+00 2.0596172e+23]
[1.00000000e+00 2.05469253e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.05181671e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.0492284e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.04769115e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.0476852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.02507397e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.18799044e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.7178026e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 8.91465554e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.34280888e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.43981033e+24 1.00000000e+00 1.43981033e+24]
[1.00000000e+00 7.51553605e+23 1.00000000e+00 7.51553605e+23]
[1.0e+00 7.5e+23 0.0e+00 0.0e+00]
[1.e+00 7.e+23 1.e+00 7.e+23]
[1.e+00 7.e+23 1.e+00 7.e+23]
[1.00000000e+00 6.71729499e+23 1.00000000e+00 6.71000000e+23]
[1.0000000e+00 6.2953704e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 6.17886842e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.02745215e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 5.90983093e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.74379959e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 5.83989415e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.27417371e+21 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 6.38904669e+22 1.00000000e+00 6.38904669e+22]
[1.00000000e+00 1.92222133e+21 1.00000000e+00 1.92222133e+21]
[2.00000000e+00 5.67792933e+21 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.85330391e+21 1.00000000e+00 3.85330391e+21]
[1.00000000e+00 3.00897311e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 8.92658912e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.74336243e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 9.26459838e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 9.89693056e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.6976852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.69163678e+23 0.00000000e+00 0.00000000e+00]
[1.00000e+00 1.67877e+23 0.00000e+00 0.00000e+00]
[1.00000000e+00 1.66905974e+23 0.00000000e+00 0.00000000e+00]
[4.00000000e+00 1.01560848e+24 1.00000000e+00 8.00000000e+23]
[1.0000000e+00 1.6658648e+23 1.0000000e+00 3.5000000e+22]
[1.00000000e+00 1.35901934e+25 1.00000000e+00 1.35901934e+25]
[1.00000000e+00 3.40646281e+24 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.01944022e+24 1.00000000e+00 8.30000000e+22]
[2.00000000e+00 4.85491162e+24 1.00000000e+00 4.85491162e+24]
[2.00000000e+00 1.97160711e+24 1.00000000e+00 6.00000000e+21]
[1.00000000e+00 1.74405858e+24 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.25015157e+24 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 1.07869924e+24 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 1.0479753e+24 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 1.03168727e+24 2.00000000e+00 1.03168727e+24]
[1.00000000e+00 1.00716517e+24 1.00000000e+00 1.00716517e+24]
[2.00000000e+00 1.10119119e+24 3.00000000e+00 1.00000000e+24]
[2.00000000e+00 1.45715326e+25 1.00000000e+00 3.00000000e+23]
[1.0000e+00 5.5555e+22 0.0000e+00 0.0000e+00]
[1.0000000e+00 2.1935349e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.23996882e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.48702176e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.42010456e+23 1.00000000e+00 3.41365562e+23]
[1.00000000e+00 3.40363096e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.37159429e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.35799033e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.24730685e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.23534601e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.33751491e+23 1.00000000e+00 3.33751491e+23]
[1.00000000e+00 3.19863743e+23 1.00000000e+00 2.88959684e+23]
[1.00000000e+00 3.17933043e+23 1.00000000e+00 1.50000000e+23]
[1.00000000e+00 3.16392303e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 3.1592507e+23 1.0000000e+00 3.1592507e+23]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 1.0000000e+00 3.1476852e+23]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 1.0000000e+00 3.1476852e+23]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[4.00000000e+00 4.49408787e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 3.50591727e+23 1.00000000e+00 3.50591727e+23]
[1.00000000e+00 3.55982001e+23 1.00000000e+00 3.55982001e+23]
[2.000e+00 5.057e+23 0.000e+00 0.000e+00]
[1.00000000e+00 4.88319928e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.83764002e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.79881591e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.76125992e+23 1.00000000e+00 4.76125992e+23]
[2.00000000e+00 5.85733614e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 1.14339483e+24 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.54327369e+23 0.00000000e+00 0.00000000e+00]
[1.00000e+00 4.50629e+23 0.00000e+00 0.00000e+00]
[1.0e+00 4.5e+23 0.0e+00 0.0e+00]
[1.00000000e+00 4.38204343e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.37555836e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.33818658e+23 0.00000000e+00 0.00000000e+00]
[4.0000000e+00 4.3448649e+23 3.0000000e+00 2.7248179e+23]
[1.00000000e+00 4.30069236e+23 1.00000000e+00 4.30069236e+23]
[1.00000000e+00 4.17219382e+23 1.00000000e+00 4.17219382e+23]
[1.00000000e+00 4.12874529e+23 0.00000000e+00 0.00000000e+00]
[1.e+00 4.e+23 0.e+00 0.e+00]
[1.00000000e+00 3.83177076e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.81686139e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 5.36678701e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.73632516e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.68977273e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.65663259e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.62538396e+23 0.00000000e+00 0.00000000e+00]
[5.00000000e+00 5.80290504e+23 2.00000000e+00 1.97750438e+23]
[1.00000000e+00 2.19758303e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 3.1476852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 3.10074796e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.5652729e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.5476852e+23 0.0000000e+00 0.0000000e+00]
[1.0000000e+00 2.5451452e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.51153382e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.50359823e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.48171758e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.47319776e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.50662667e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.47036778e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.45165019e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.44610239e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.44609421e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 3.31068874e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.39890903e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.39161887e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.38697887e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.38473155e+23 1.00000000e+00 2.38473155e+23]
[2.00000000e+00 2.39091906e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.35176902e+23 1.00000000e+00 2.35176902e+23]
[1.00000000e+00 2.35003452e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.72430892e+23 1.00000000e+00 4.08510000e+22]
[2.00000000e+00 4.63442916e+23 1.00000000e+00 4.63442916e+23]
[1.00000000e+00 2.29753098e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.27210745e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.25930417e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.58534293e+23 1.00000000e+00 1.25000000e+23]
[1.00000000e+00 3.10650603e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.6276852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.64636672e+23 1.00000000e+00 2.64636672e+23]
[1.00000000e+00 3.04440448e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 3.01700267e+23 0.00000000e+00 0.00000000e+00]
[4.e+00 9.e+23 1.e+00 9.e+23]
[1.00000000e+00 2.99698842e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.96105276e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.8966478e+23 1.0000000e+00 2.8966478e+23]
[1.00000000e+00 2.85216607e+23 1.00000000e+00 2.85216607e+23]
[1.0000000e+00 2.8476852e+23 1.0000000e+00 2.8476852e+23]
[1.00000000e+00 2.84367261e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.84011596e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.81864124e+23 1.00000000e+00 2.81864124e+23]
[1.00000000e+00 2.79528558e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.7892493e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.77322455e+23 1.00000000e+00 2.77322455e+23]
[1.00000000e+00 2.77036919e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.76508323e+23 0.00000000e+00 0.00000000e+00]
[1.00e+00 2.75e+23 0.00e+00 0.00e+00]
[1.00000000e+00 2.68448711e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.68272717e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.67019774e+23 0.00000000e+00 0.00000000e+00]
[2.00000000e+00 2.67085176e+23 0.00000000e+00 0.00000000e+00]
[1.0000000e+00 2.6603616e+23 0.0000000e+00 0.0000000e+00]
[1.00e+00 2.65e+23 0.00e+00 0.00e+00]
[1.0000000e+00 2.6476852e+23 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 2.64656643e+23 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 2.64268352e+23 0.00000000e+00 0.00000000e+00]
[1.00e+00 5.58e+22 0.00e+00 0.00e+00]
[1.00000000e+00 2.10331486e+23 0.00000000e+00 0.00000000e+00]
[5.00000000e+00 5.05451510e+23 4.00000000e+00 5.04962706e+23]
[1.000000e+00 5.000084e+22 0.000000e+00 0.000000e+00]
[1.000000e+00 5.000068e+22 1.000000e+00 4.000000e+22]
[3.0000000e+00 1.6738903e+23 2.0000000e+00 1.6738903e+23]
[1.0000000e+00 5.0000374e+22 0.0000000e+00 0.0000000e+00]
[1.00000000e+00 5.00000113e+22 0.00000000e+00 0.00000000e+00]
[1.e+00 5.e+22 0.e+00 0.e+00]
[1.e+00 5.e+22 0.e+00 0.e+00]
[1.e+00 5.e+22 0.e+00 0.e+00]
[1.e+00 5.e+22 0.e+00 0.e+00]
[1.e+00 5.e+22 0.e+00 0.e+00]
[1.00000000e+00 4.98458575e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 5.00081413e+22 1.00000000e+00 5.00081413e+22]
[1.0000e+00 4.9823e+22 0.0000e+00 0.0000e+00]
[1.00000000e+00 4.97424938e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.95420051e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.94157099e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.92270378e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.91565444e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.87862246e+22 0.00000000e+00 0.00000000e+00]
[1.00000000e+00 4.87608249e+22 0.00000000e+00 0.00000000e+00]
[3.00000000e+00 2.56611056e+23 1.00000000e+00 2.00000000e+23]
[1.000000e+00 4.836852e+22 0.000000e+00 0.000000e+00]
